City1,City2,Pop1,Pop2,Dist,Multiplier,Gravity Score
"Chattanooga, TN-GA Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",588050,3424560,246.73243169740758,0.4705432356443376,3.521957123040554
"Scranton--Wilkes-Barre, PA Metro Area","Youngstown-Warren, OH Metro Area",574009,426086,153.6610442477922,0.9746912468318785,3.5218434160650265
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","South Bend-Mishawaka, IN-MI Metro Area",2150553,325294,197.67454473821118,0.7362794282731525,3.521815275841589
"Cleveland, OH Metro Area","Lebanon, PA Metro Area",2171877,145319,163.48337132578243,0.9214857795309525,3.5197363072702728
"Gainesville, FL Metro Area","Tallahassee, FL Metro Area",359780,397675,106.62619667544038,0.41255919822599196,3.5188163449125405
"Beckley, WV Metro Area","Cleveland, OH Metro Area",110979,2171877,153.16285548259373,0.9773898299523541,3.5177361993009466
"Fort Wayne, IN Metro Area","South Bend-Mishawaka, IN-MI Metro Area",462978,325294,84.99365027135144,0.11258114700948935,3.5176101098789734
"New Haven, CT Metro Area","Utica-Rome, NY Metro Area",576718,287932,121.63620078385259,0.6207025992424392,3.5161733941004734
"Canton-Massillon, OH Metro Area","Milwaukee-Waukesha, WI Metro Area",400551,1574452,193.14366903691896,0.7608222231786331,3.5077965380471934
"Cleveland, OH Metro Area","Racine-Mount Pleasant, WI Metro Area",2171877,198651,176.50961496189734,0.8509253742082442,3.505087980925042
"Charlotte-Concord-Gastonia, NC-SC Metro Area","North Port-Bradenton-Sarasota, FL Metro Area",2883370,934956,259.7247867964439,0.4001663973559071,3.504880660278754
"Madison, WI Metro Area","Rochester, MN Metro Area",707606,230742,120.28691840657325,0.6019921298175119,3.50483683006759
"Merced, CA Metro Area","Vallejo, CA Metro Area",296774,455101,100.24315536599917,0.3240457030010986,3.5023605933326305
"Springfield, MA Metro Area","Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",464151,1794278,205.98465825987523,0.6912653018107353,3.50093741448377
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",6457988,413391,259.392705545283,0.401965211222479,3.498107791799373
"Birmingham, AL Metro Area","Cleveland, TN Metro Area",1192583,132120,117.00865406520532,0.5565325093860396,3.496802820136475
"Reading, PA Metro Area","Trenton-Princeton, NJ Metro Area",439117,392138,82.68532577287777,0.0805716613163693,3.4939481806115684
"Gettysburg, PA Metro Area","Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",107914,1794278,138.0844953975029,0.8487907434613317,3.4933616061877033
"Los Angeles-Long Beach-Anaheim, CA Metro Area","Sierra Vista-Douglas, AZ Metro Area",12927614,125773,237.37691620888674,0.5212200833460587,3.4909026568214636
"Blacksburg-Christiansburg-Radford, VA Metro Area","Greenville-Anderson-Greer, SC Metro Area",182041,996680,131.3582974855791,0.7555187030817476,3.488881492115614
"Bloomington, IL Metro Area","Kansas City, MO-KS Metro Area",172069,2253579,172.2537026784749,0.8739787504635149,3.485619260156038
"Boise City, ID Metro Area","Reno, NV Metro Area",845877,575110,181.9323145028004,0.8215517582804293,3.483857889271358
"Auburn-Opelika, AL Metro Area","Greenville-Anderson-Greer, SC Metro Area",206006,996680,144.8727075961751,0.9429227346085635,3.4832176092263025
"Chicago-Naperville-Elgin, IL-IN Metro Area","Lawrence, KS Metro Area",9408576,121989,221.22735493967457,0.6086988393690332,3.483169313288229
"Chicago-Naperville-Elgin, IL-IN Metro Area","Lynchburg, VA Metro Area",9408576,266432,256.9236638355202,0.41533948769589935,3.47954687819215
"Hartford-West Hartford-East Hartford, CT Metro Area","Vineland, NJ Metro Area",1169048,155678,131.95410194815926,0.7637807106259499,3.479542616801903
"Detroit-Warren-Dearborn, MI Metro Area","Staunton-Stuarts Draft, VA Metro Area",4400578,128481,188.60618370867255,0.7854008210346761,3.4795355802063637
"Oxnard-Thousand Oaks-Ventura, CA Metro Area","Santa Cruz-Watsonville, CA Metro Area",835427,262406,150.09757397574188,0.9939938112376434,3.4789225154032697
"Alexandria, LA Metro Area","Baton Rouge, LA Metro Area",148008,882652,94.36645877887877,0.24255367904492517,3.477106563127379
"Bloomington, IN Metro Area","Cleveland, OH Metro Area",162553,2171877,168.55504728132757,0.8940135840857097,3.4711972480901516
"Jackson, MS Metro Area","Monroe, LA Metro Area",606178,221921,101.00485567585382,0.33460818465688813,3.4695212932373813
"Green Bay, WI Metro Area","St. Louis, MO-IL Metro Area",334697,2811927,212.10655964403816,0.6581042574545114,3.469442357058379
"Charlottesville, VA Metro Area","Winston-Salem, NC Metro Area",227336,705187,119.50700232769405,0.59117705048823,3.468637646795638
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","Wichita, KS Metro Area",3757952,661217,256.7384803510292,0.4163425874451265,3.4639566860250417
"Kingston, NY Metro Area","Pittsburgh, PA Metro Area",182977,2429917,178.31700555359384,0.8411351218308838,3.462297417524696
"Chattanooga, TN-GA Metro Area","Gainesville, GA Metro Area",588050,221745,95.6670287291393,0.2605886543022141,3.4617422753895255
"Crestview-Fort Walton Beach-Destin, FL Metro Area","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",310149,6457988,247.27657082712008,0.4675957491227427,3.4607982127012002
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Lafayette-West Lafayette, IN Metro Area",6411149,229701,233.2015047780948,0.543837403517234,3.4599475063503755
"Baltimore-Columbia-Towson, MD Metro Area","Fort Wayne, IN Metro Area",2859024,462978,228.22815103851767,0.5707770083243211,3.459810277956702
"Birmingham, AL Metro Area","Savannah, GA Metro Area",1192583,431589,184.73019269647986,0.8063962441579812,3.457556556815414
"Bowling Green, KY Metro Area","Detroit-Warren-Dearborn, MI Metro Area",195159,4400578,208.05398222094078,0.6800562117986335,3.453090292173287
"Baltimore-Columbia-Towson, MD Metro Area","Flint, MI Metro Area",2859024,402279,221.7326915783262,0.6059615377306073,3.453023985517589
"Cape Girardeau, MO-IL Metro Area","Indianapolis-Carmel-Greenwood, IN Metro Area",98862,2174833,149.66695350190076,0.9963263912218105,3.4530042509147134
"Cincinnati, OH-KY-IN Metro Area","Fayetteville, NC Metro Area",2302815,393812,210.59664017413152,0.666283171712332,3.452878332553685
"Birmingham, AL Metro Area","Hattiesburg, MS Metro Area",1192583,156575,135.45756799704674,0.8123631982451515,3.4527145061885136
"Atlantic City-Hammonton, NJ Metro Area","Detroit-Warren-Dearborn, MI Metro Area",372989,4400578,238.31992806618968,0.5161119876636673,3.452668914551308
"Austin-Round Rock-San Marcos, TX Metro Area","Texarkana, TX-AR Metro Area",2550637,145576,170.85539434718862,0.881553090801211,3.4520593117957756
"Detroit-Warren-Dearborn, MI Metro Area","Ithaca, NY Metro Area",4400578,105602,180.35024010416686,0.8301215205186211,3.4517125291320156
"Columbus, OH Metro Area","Kenosha, WI Metro Area",2225377,168754,171.37974476092245,0.8787127955666266,3.4474437307507295
"Baltimore-Columbia-Towson, MD Metro Area","Parkersburg-Vienna, WV Metro Area",2859024,87681,155.38634252676928,0.965345671141149,3.446979948548544
"Bay City, MI Metro Area","Columbus, OH Metro Area",102651,2225377,151.96549256019742,0.9838756915316991,3.4439925981013237
"Decatur, AL Metro Area","St. Louis, MO-IL Metro Area",159651,2811927,178.96211753983275,0.8376406867121242,3.4436664424411974
"Blacksburg-Christiansburg-Radford, VA Metro Area","Chicago-Naperville-Elgin, IL-IN Metro Area",182041,9408576,240.40991908865823,0.5047909485532562,3.4426180930960557
"Charleston-North Charleston, SC Metro Area","Chattanooga, TN-GA Metro Area",869940,588050,184.6580072532679,0.8067872574288609,3.44212966467355
"Grand Rapids-Wyoming-Kentwood, MI Metro Area","Michigan City-La Porte, IN Metro Area",1178826,111348,98.57291107283585,0.30088446165856714,3.4401078373448404
"Bridgeport-Stamford-Danbury, CT Metro Area","Vineland, NJ Metro Area",972679,155678,114.76343926766279,0.525398164545251,3.438024015325963
"Greensboro-High Point, NC Metro Area","Greenville, NC Metro Area",800722,180783,110.28221222042949,0.46325708639489327,3.4374601294904377
"Birmingham, AL Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1192583,6436489,297.59364553909927,0.195038802890993,3.4371147173493646
"Jonesboro, AR Metro Area","Memphis, TN-MS-AR Metro Area",138152,1339345,81.77317757681028,0.0679229220895689,3.4357960088645267
"Louisville/Jefferson County, KY-IN Metro Area","Morristown, TN Metro Area",1394234,126932,130.42422374049318,0.742565922742841,3.4340188257220774
"Erie, PA Metro Area","Grand Rapids-Wyoming-Kentwood, MI Metro Area",267750,1178826,164.4828838110741,0.9160716319027175,3.4326009600223406
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Champaign-Urbana, IL Metro Area",6411149,242453,236.09523238286386,0.528162693417392,3.4311599171665597
"Louisville/Jefferson County, KY-IN Metro Area","Niles, MI Metro Area",1394234,152703,149.55984854256926,0.9969065561222694,3.4293830053168413
"Davenport-Moline-Rock Island, IA-IL Metro Area","Rockford, IL Metro Area",381801,337103,93.203915325873,0.2264327142277061,3.425825657246396
"Columbus, GA-AL Metro Area","Pensacola-Ferry Pass-Brent, FL Metro Area",324343,538928,129.4385626987736,0.7288977824817765,3.4245653816329393
"Columbus, OH Metro Area","Hartford-West Hartford-East Hartford, CT Metro Area",2225377,1169048,259.2161125340731,0.4029217781957527,3.423046191533987
"Ocala, FL Metro Area","Savannah, GA Metro Area",428905,431589,135.48274581008172,0.81271233843175,3.421983814638679
"Spokane-Spokane Valley, WA Metro Area","Yakima, WA Metro Area",604962,258523,118.42809994029717,0.5762159345114731,3.421165008203342
"Florence, SC Metro Area","Winston-Salem, NC Metro Area",200474,705187,108.42544532390119,0.4375093401619953,3.418278453075917
"Baton Rouge, LA Metro Area","Hattiesburg, MS Metro Area",882652,156575,106.0224320090174,0.40418680670796364,3.417904589741592
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Fort Wayne, IN Metro Area",2883370,462978,229.19502370257845,0.5655396637008546,3.4178549644488982
"Akron, OH Metro Area","Greensboro-High Point, NC Metro Area",702209,800722,189.16365687320493,0.7823811068680472,3.417360882635328
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Punta Gorda, FL Metro Area",739516,212122,118.8389543263425,0.581913243360714,3.4171704232264326
"Dayton-Kettering-Beavercreek, OH Metro Area","Rochester, NY Metro Area",821740,1057218,209.08506443676654,0.6744710576204951,3.4166384307183795
"Chicago-Naperville-Elgin, IL-IN Metro Area","Morristown, TN Metro Area",9408576,126932,223.99731709322452,0.5936945405287162,3.416564237695074
"Modesto, CA Metro Area","San Luis Obispo-Paso Robles, CA Metro Area",556972,281843,119.05990680522659,0.5849771865872303,3.411921512936724
"Columbus, OH Metro Area","Davenport-Moline-Rock Island, IA-IL Metro Area",2225377,381801,208.1212048469675,0.6796920810582757,3.41132735068438
"Des Moines-West Des Moines, IA Metro Area","Waterloo-Cedar Falls, IA Metro Area",753913,170081,92.73076712110813,0.2198715783470442,3.410662608576204
"St. Louis, MO-IL Metro Area","Tuscaloosa, AL Metro Area",2811927,281963,204.92359889948108,0.6970128358376048,3.4100733544301893
"Asheville, NC Metro Area","Dayton-Kettering-Beavercreek, OH Metro Area",422333,821740,168.5952742644502,0.8937956830304759,3.408873194719813
"Austin-Round Rock-San Marcos, TX Metro Area","Kansas City, MO-KS Metro Area",2550637,2253579,289.23285641375276,0.24032742837520726,3.4070307325785856
"Baton Rouge, LA Metro Area","Crestview-Fort Walton Beach-Destin, FL Metro Area",882652,310149,159.2264423153265,0.9445446631814162,3.403553285214799
"Fayetteville, NC Metro Area","Hickory-Lenoir-Morganton, NC Metro Area",393812,373031,112.78327750349786,0.49793930436245926,3.4026914715169765
"Allentown-Bethlehem-Easton, PA-NJ Metro Area","Erie, PA Metro Area",886418,267750,153.82732186438142,0.9737905561684472,3.4023576601627568
"Little Rock-North Little Rock-Conway, AR Metro Area","Wichita, KS Metro Area",769258,661217,184.92841373092404,0.8053225227595044,3.4014839648727695
"Pinehurst-Southern Pines, NC Metro Area","Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",108417,1794278,141.5230203871624,0.8964726948224686,3.400702669173898
"Lafayette, LA Metro Area","Memphis, TN-MS-AR Metro Area",419704,1339345,189.40225228894656,0.7810886859896141,3.398265033218126
"Duluth, MN-WI Metro Area","Milwaukee-Waukesha, WI Metro Area",281815,1574452,179.0355048855144,0.837243162989898,3.397794467390638
"Columbia, SC Metro Area","Jacksonville, NC Metro Area",870193,212954,136.4113649873388,0.8255894803970247,3.395897895629009
"Denver-Aurora-Centennial, CO Metro Area","El Paso, TX Metro Area",3052498,879392,260.91087358607325,0.3937416162016434,3.3934959530599103
"Portland-Vancouver-Hillsboro, OR-WA Metro Area","Stockton-Lodi, CA Metro Area",2537904,816108,249.67572642119208,0.4546000309495753,3.3918276470097024
"Des Moines-West Des Moines, IA Metro Area","Grand Rapids-Wyoming-Kentwood, MI Metro Area",753913,1178826,210.4903662990742,0.6668588348051413,3.391504911242691
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",739516,172139,94.3645373899999,0.24252703518706664,3.3882153519497806
"Augusta-Richmond County, GA-SC Metro Area","Warner Robins, GA Metro Area",636760,204110,99.48699550568125,0.31356005063871956,3.387330741919456
"Crestview-Fort Walton Beach-Destin, FL Metro Area","Mobile, AL Metro Area",310149,412339,91.4864428309213,0.2026165604365756,3.3873302490976585
"Raleigh-Cary, NC Metro Area","Salisbury, MD Metro Area",1562009,131570,148.16880570571277,0.9886296555159706,3.3872646174636207
"Orlando-Kissimmee-Sanford, FL Metro Area","Winston-Salem, NC Metro Area",2940513,705187,249.78975438681636,0.45398236558899036,3.3870831540082524
"Chattanooga, TN-GA Metro Area","Tuscaloosa, AL Metro Area",588050,281963,125.25420194419428,0.6708733427649494,3.3855945641428775
"Ann Arbor, MI Metro Area","Rochester, NY Metro Area",373875,1057218,174.29065736788607,0.8629449979463762,3.384212542387394
"Gulfport-Biloxi, MS Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",426793,2150553,212.1008186384049,0.6581353552671854,3.383954837490409
"Dalton, GA Metro Area","Greenville-Anderson-Greer, SC Metro Area",146386,996680,112.7068529373827,0.49687952656376466,3.382028163016546
"Norwich-New London-Willimantic, CT Metro Area","Portland-South Portland, ME Metro Area",282602,571534,122.7469777877123,0.6361057198335018,3.381940627275609
"Pensacola-Ferry Pass-Brent, FL Metro Area","Slidell-Mandeville-Covington, LA Metro Area",538928,277615,115.22521077407785,0.5318015399969505,3.381064875271567
"Cleveland, OH Metro Area","Traverse City, MI Metro Area",2171877,156634,168.1164070452508,0.8963896054248637,3.3809587253025875
"Columbia, SC Metro Area","Lynchburg, VA Metro Area",870193,266432,153.1987976614373,0.977195138775202,3.3803965544586547
"Allentown-Bethlehem-Easton, PA-NJ Metro Area","Charlottesville, VA Metro Area",886418,227336,146.20937653165169,0.9614582937099239,3.378572352253006
"Burlington, NC Metro Area","Columbia, SC Metro Area",183040,870193,121.4882763142348,0.6186513338345542,3.37775316969874
"Charleston-North Charleston, SC Metro Area","North Port-Bradenton-Sarasota, FL Metro Area",869940,934956,206.572504450861,0.6880810633869759,3.3761370147058583
"Clarksville, TN-KY Metro Area","Greenville-Anderson-Greer, SC Metro Area",345955,996680,168.73867990977698,0.8930188849954869,3.3749930843247884
"Charleston-North Charleston, SC Metro Area","Tallahassee, FL Metro Area",869940,397675,168.87657207175815,0.8922719523330854,3.374822651684251
"Huntsville, AL Metro Area","Little Rock-North Little Rock-Conway, AR Metro Area",542297,769258,176.69053829586497,0.8499453507929217,3.3746904385759264
"Greensboro-High Point, NC Metro Area","Lancaster, PA Metro Area",800722,563293,180.0673205258988,0.8316540360061235,3.3722066358852496
"Buffalo-Cheektowaga, NY Metro Area","Chambersburg, PA Metro Area",1160172,159285,136.86897121177816,0.8319350959740196,3.3720155579738593
"Charleston-North Charleston, SC Metro Area","Pittsburgh, PA Metro Area",869940,2429917,250.84248645623853,0.44827993873519617,3.3719793981943043
"Fort Wayne, IN Metro Area","Youngstown-Warren, OH Metro Area",462978,426086,144.02591972982958,0.9311803456546629,3.371862619997237
"Bend, OR Metro Area","Sacramento-Roseville-Folsom, CA Metro Area",264407,2463127,196.4098036876964,0.7431302629147812,3.3708430738681847
"Columbus, OH Metro Area","Owensboro, KY Metro Area",2225377,113583,156.56723212904785,0.9589490420509996,3.368665544262334
"Bloomington, IL Metro Area","Grand Rapids-Wyoming-Kentwood, MI Metro Area",172069,1178826,147.34008650238817,0.977137824319805,3.3673319552509042
"Durham-Chapel Hill, NC Metro Area","Huntington-Ashland, WV-KY-OH Metro Area",620522,366920,152.69108437932493,0.979945314188339,3.365576640248985
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Shreveport-Bossier City, LA Metro Area",6411149,383269,257.49914298771,0.41222223890433657,3.3654686730630363
"Johnson City, TN Metro Area","Richmond, VA Metro Area",214948,1370165,162.5287523993834,0.9266567482504919,3.3646417290617943
"Dalton, GA Metro Area","Louisville/Jefferson County, KY-IN Metro Area",146386,1394234,148.1472748065719,0.9883310870051455,3.364533760747355
"Hickory-Lenoir-Morganton, NC Metro Area","Lexington-Fayette, KY Metro Area",373031,533366,145.2419850310277,0.9480434967784926,3.3643131104359294
"Champaign-Urbana, IL Metro Area","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",242453,3757952,212.04804945215736,0.6584211947827194,3.362992420711444
"Denver-Aurora-Centennial, CO Metro Area","Lincoln, NE Metro Area",3052498,350626,219.63666740181276,0.6173152571598177,3.3600536516619637
"Durham-Chapel Hill, NC Metro Area","Jacksonville, NC Metro Area",620522,212954,102.91961242974673,0.361160074982563,3.3576555280820273
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Hammond, LA Metro Area",6411149,139823,211.37611983955378,0.6620608953086788,3.356623934027998
"Omaha, NE-IA Metro Area","Rochester, MN Metro Area",1001010,230742,153.32195044907772,0.9765280461846384,3.356504061084146
"Merced, CA Metro Area","Santa Rosa-Petaluma, CA Metro Area",296774,485375,112.21301666994687,0.490031509767303,3.3556348060927284
"Knoxville, TN Metro Area","Warner Robins, GA Metro Area",957608,204110,143.61730453825965,0.9255140876665864,3.353109655531117
"Chattanooga, TN-GA Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",588050,2940513,242.09363613814747,0.49567060958375186,3.350009137993934
"Dallas-Fort Worth-Arlington, TX Metro Area","Lawrence, KS Metro Area",8344032,121989,217.43457067979958,0.629243549122227,3.3490389407713415
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Homosassa Springs, FL Metro Area",739516,170174,94.78785080633845,0.2483971131388252,3.347627524028753
"Cleveland, OH Metro Area","Gettysburg, PA Metro Area",2171877,107914,153.96497665209566,0.9730449093122194,3.34748687503442
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","Toledo, OH Metro Area",3757952,601396,254.12018319530011,0.4305253490857368,3.3463711536355407
"Bloomington, IL Metro Area","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",172069,3757952,196.42097023040375,0.7430697761158624,3.346001983360771
"Jacksonville, FL Metro Area","New Orleans-Metairie, LA Metro Area",1760548,966230,241.42744222014966,0.49927924106574895,3.344035991080621
"Allentown-Bethlehem-Easton, PA-NJ Metro Area","Greensboro-High Point, NC Metro Area",886418,800722,200.72203115842171,0.719771839206621,3.3434589080091226
"Durham-Chapel Hill, NC Metro Area","Indianapolis-Carmel-Greenwood, IN Metro Area",620522,2174833,230.75645999591177,0.557081693711891,3.3415864496078798
"Beckley, WV Metro Area","Raleigh-Cary, NC Metro Area",110979,1562009,131.1491316260226,0.7526182046494908,3.340141395348352
"Palm Bay-Melbourne-Titusville, FL Metro Area","Savannah, GA Metro Area",658447,431589,161.4205843859202,0.9326594598824801,3.3393894775223014
"Raleigh-Cary, NC Metro Area","Scranton--Wilkes-Barre, PA Metro Area",1562009,574009,211.63932551532767,0.6606351658593729,3.3384527567073787
"Cincinnati, OH-KY-IN Metro Area","Dalton, GA Metro Area",2302815,146386,168.28450989253983,0.8954790278729644,3.3364632358614776
"Sacramento-Roseville-Folsom, CA Metro Area","Salem, OR Metro Area",2463127,443416,220.9532481174427,0.6101836180219351,3.333989434577216
"Portland-South Portland, ME Metro Area","Rochester, NY Metro Area",571534,1057218,193.53722381220115,0.7586904202401707,3.331743319378715
"Santa Cruz-Watsonville, CA Metro Area","Santa Rosa-Petaluma, CA Metro Area",262406,485375,98.91320529663946,0.30560331427027576,3.3313496341749804
"Clarksville, TN-KY Metro Area","Dayton-Kettering-Beavercreek, OH Metro Area",345955,821740,161.53984690484396,0.932013440054344,3.3304905642652782
"Durham-Chapel Hill, NC Metro Area","Greensboro-High Point, NC Metro Area",620522,800722,78.09578828188775,0.016928644594489752,3.328979499048371
"Birmingham, AL Metro Area","Winston-Salem, NC Metro Area",1192583,705187,208.79025888869336,0.6760679568912681,3.3284287679305073
"Amarillo, TX Metro Area","Houston-Pasadena-The Woodlands, TX Metro Area",274650,7796182,252.02891674948071,0.4418532968945503,3.3251512885653702
"Bend, OR Metro Area","Boise City, ID Metro Area",264407,845877,152.4799643192443,0.9810889068791545,3.325050339406276
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Tuscaloosa, AL Metro Area",2883370,281963,207.27899317467364,0.6842541634685734,3.3237881504010707
"Durham-Chapel Hill, NC Metro Area","Harrisburg-Carlisle, PA Metro Area",620522,615361,173.59669124289132,0.8667040655968614,3.3237750518611926
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Rochester, NY Metro Area",2883370,1057218,267.03150339175596,0.36058745971697087,3.32359175686549
"Raleigh-Cary, NC Metro Area","Trenton-Princeton, NJ Metro Area",1562009,392138,194.3211252158381,0.7544441922162828,3.3194485376179967
"Fayetteville-Springdale-Rogers, AR Metro Area","Omaha, NE-IA Metro Area",605615,1001010,193.85683012813675,0.7569591804579213,3.3191847690824194
"Greenville-Anderson-Greer, SC Metro Area","Morristown, TN Metro Area",996680,126932,98.51901678392274,0.300137110724569,3.316661729564248
"Bridgeport-Stamford-Danbury, CT Metro Area","Pittsfield, MA Metro Area",972679,128726,91.47775872340324,0.20249613810620526,3.316270564384067
"Raleigh-Cary, NC Metro Area","Youngstown-Warren, OH Metro Area",1562009,426086,198.14841373364902,0.7337125801992184,3.316041511117514
"Charlottesville, VA Metro Area","Durham-Chapel Hill, NC Metro Area",227336,620522,111.36888909373732,0.47832601099894767,3.3140117966202935
"Cincinnati, OH-KY-IN Metro Area","Paducah, KY-IL Metro Area",2302815,102395,154.57483650143124,0.9697414275594399,3.313199234759946
"Charleston, WV Metro Area","Greenville-Anderson-Greer, SC Metro Area",202091,996680,148.40025352515318,0.9918391374020661,3.313156404837402
"Ogden, UT Metro Area","Riverside-San Bernardino-Ontario, CA Metro Area",667681,4744214,268.7539620501745,0.3512572656499213,3.308980078380346
"Pinehurst-Southern Pines, NC Metro Area","Raleigh-Cary, NC Metro Area",108417,1562009,82.26371535648418,0.0747251988278652,3.3087024781601877
"Baltimore-Columbia-Towson, MD Metro Area","Lansing-East Lansing, MI Metro Area",2859024,479971,231.9995142907442,0.5503483316367079,3.3084228661790642
"Ann Arbor, MI Metro Area","Canton-Massillon, OH Metro Area",373875,400551,117.47463376809576,0.5629942398068787,3.3078116630262233
"Johnstown, PA Metro Area","Richmond, VA Metro Area",130108,1370165,135.10284024482587,0.8074441962083164,3.307361497990226
"Albany-Schenectady-Troy, NY Metro Area","Amherst Town-Northampton, MA Metro Area",913485,165399,83.73409112588288,0.09511486769166642,3.306301837957352
"Columbus, IN Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",84741,2150553,137.53882150692004,0.8412238954703881,3.304623180581749
"Merced, CA Metro Area","Salinas, CA Metro Area",296774,436251,88.02848134192618,0.15466508356123188,3.3033944402973234
"Lafayette-West Lafayette, IN Metro Area","Pittsburgh, PA Metro Area",229701,2429917,190.3635115466794,0.7758817480003857,3.3024995087833524
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Roanoke, VA Metro Area",2150553,315749,199.25788351951647,0.7277028171415811,3.3022626380324387
"Fresno, CA Metro Area","Napa, CA Metro Area",1189557,132727,122.89641723587611,0.638177993415986,3.300954559603126
"Sherman-Denison, TX Metro Area","Tulsa, OK Metro Area",150532,1059803,123.95582406637315,0.652868764928575,3.3000815401631214
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","Springfield, IL Metro Area",3757952,206308,205.43075145738482,0.6942656977488529,3.29826473167001
"Kalamazoo-Portage, MI Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",264780,6436489,242.17931054983111,0.49520652942503124,3.295546658124996
"Dover, DE Metro Area","Raleigh-Cary, NC Metro Area",192690,1562009,164.21636898521004,0.9175152863178198,3.2952558760769364
"Cleveland, TN Metro Area","Louisville/Jefferson County, KY-IN Metro Area",132120,1394234,139.00665602252684,0.8615783248230423,3.295161003966308
"Cape Coral-Fort Myers, FL Metro Area","Tallahassee, FL Metro Area",860959,397675,169.43929015229787,0.8892238275663097,3.294430258261047
"El Paso, TX Metro Area","Lubbock, TX Metro Area",879392,367109,167.047578536406,0.9021792232848785,3.2939853962148153
"Auburn-Opelika, AL Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",206006,2940513,194.17412805068705,0.7552404447541663,3.2934847046066995
"Blacksburg-Christiansburg-Radford, VA Metro Area","Winston-Salem, NC Metro Area",182041,705187,88.33328468137478,0.1588917848503036,3.292957341288864
"Eugene-Springfield, OR Metro Area","Salem, OR Metro Area",382396,443416,82.20015122338995,0.07384375637459645,3.292544227772276
"Indianapolis-Carmel-Greenwood, IN Metro Area","Jackson, TN Metro Area",2174833,183680,175.9021029190086,0.8542161383903154,3.292137205463006
"Brunswick-St. Simons, GA Metro Area","Jacksonville, FL Metro Area",117135,1760548,80.66196190399116,0.052513718485572146,3.287526122843171
"Atlantic City-Hammonton, NJ Metro Area","Cleveland, OH Metro Area",372989,2171877,207.65850422251575,0.6821984324298921,3.2849596505404413
"Erie, PA Metro Area","Toledo, OH Metro Area",267750,601396,125.34708405455959,0.6721613369723717,3.284854352698106
"Columbia, SC Metro Area","Lexington-Fayette, KY Metro Area",870193,533366,182.45076235848768,0.8187434359537564,3.284511291034983
"Canton-Massillon, OH Metro Area","Lexington-Fayette, KY Metro Area",400551,533366,151.26300451591806,0.9876809206156453,3.283335703865216
"Des Moines-West Des Moines, IA Metro Area","Topeka, KS Metro Area",753913,232648,134.24859497935847,0.795598395662737,3.2805221620418252
"Fayetteville, NC Metro Area","Spartanburg, SC Metro Area",393812,395934,122.33619306467554,0.6304093769996884,3.27837672007158
"Naples-Marco Island, FL Metro Area","Ocala, FL Metro Area",416233,428905,136.20754817860956,0.82276315713643,3.277792651068609
"Champaign-Urbana, IL Metro Area","Cleveland, OH Metro Area",242453,2171877,188.1062616019628,0.78810879329933,3.277277735333607
"Baltimore-Columbia-Towson, MD Metro Area","Johnson City, TN Metro Area",2859024,214948,195.06411880646962,0.7504195531590346,3.276275195317723
"Gettysburg, PA Metro Area","Richmond, VA Metro Area",107914,1370165,117.16542732347826,0.5587064807540466,3.2762155113623153
"Battle Creek, MI Metro Area","Pittsburgh, PA Metro Area",133785,2429917,167.5517453039002,0.8994482585909583,3.276009289465049
"Augusta-Richmond County, GA-SC Metro Area","Pittsburgh, PA Metro Area",636760,2429917,238.03835490661248,0.5176372098860337,3.2746927422272076
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",2150553,1794278,276.7909602790137,0.3077225469354236,3.274325602951202
